Year,1290,1320,1440,1720,1940,2010,2730,3000,3100,3131,3160,3250,3320,3330,3340,3370,3390,3430,3600,3680,3730,3750,3870,3880,3900,3930,3940,4020,4050,4090,4120,4280,4440,4520,4560,4610,4630,4650,4660,4661,4670,4770,4860,4880,4900,4930,4940,4950,4980,5010,5060,5070,5110,5170,5190,5290,5400,5420,5460,5580,5600,5630,5670,5810,5840,5870,5930,5950,5980,6080,6120,6130,6140,6170,6190,6240,6270,6280,6290,6360,6390,6410,6450,6480,6520,6540,6550,6570,6580,6590,6620,6670,6710,6730,6740,6750,6760,6790,6810,6840,6860,6870,6882,7030,7040,7050,7180,7210,7222,7260,7270,7280,7310,7350,7480,7510,7550,7560,7580,7590,7610,7660
2002,1,2,1,2,0,0,0,0,3,0,12,0,0,0,1,1,1,1,0,0,0,0,0,1,0,2,2,17,5,0,5,3,0,4,5,3,0,1,0,1,9,3,1,28,0,10,0,6,13,1,0,2,6,2,8,11,0,0,3,2,23,11,25,21,1,11,8,7,20,10,2,4,1,0,26,62,0,0,17,1,0,0,0,0,9,1,2,7,0,4,18,32,1,1,34,1,1,2,26,0,2,11,2,0,27,1,2,5,1,1,3,0,4,24,0,4,6,12,0,8,62,2
2003,0,0,0,0,1,0,0,0,0,0,15,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,7,29,3,1,1,0,1,1,4,4,0,1,0,0,6,10,2,28,0,3,0,3,14,0,0,5,8,6,2,6,0,0,0,2,27,4,21,20,1,7,15,3,19,14,6,4,11,0,45,75,0,0,13,0,0,0,0,0,1,7,6,8,0,3,11,33,0,0,40,3,1,3,26,0,4,10,0,0,14,1,1,9,1,1,2,0,5,29,0,2,17,15,0,21,41,5
2004,1,0,0,0,0,0,0,0,1,0,22,0,0,0,0,0,0,0,0,0,1,0,4,0,2,1,6,15,7,0,1,2,0,0,5,2,0,1,0,0,5,9,4,24,0,2,0,3,8,0,0,3,5,1,11,8,0,0,0,1,21,7,13,18,1,2,16,3,15,7,4,4,5,0,24,71,0,0,10,1,0,0,0,0,7,0,2,5,0,4,13,33,0,1,38,2,1,1,22,1,2,20,0,0,27,0,2,6,2,1,3,0,3,14,0,7,19,23,0,21,54,3
2005,0,0,0,0,0,0,1,0,0,3,16,0,0,0,0,0,1,1,0,2,0,0,11,1,0,0,6,24,4,0,4,1,2,0,8,7,0,3,0,1,2,7,2,31,0,7,2,7,7,2,0,2,2,4,3,6,1,0,1,2,20,6,17,20,1,5,9,7,24,18,1,9,3,0,10,80,0,0,16,1,0,0,0,0,4,4,3,4,0,4,12,30,0,0,29,1,1,0,16,0,1,9,1,0,22,2,1,8,4,1,5,0,10,20,0,2,13,15,1,10,41,1
2006,0,0,0,0,1,0,0,0,2,0,14,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,38,1,1,4,1,1,1,8,3,0,2,0,0,5,13,6,34,0,4,0,6,10,3,0,9,8,5,6,14,0,0,4,4,28,4,32,16,2,10,19,6,22,15,3,5,6,0,21,91,0,0,27,1,1,0,2,1,6,3,3,6,0,9,11,31,0,0,38,3,3,1,24,1,9,6,2,0,28,0,1,14,1,1,3,0,7,19,2,0,23,32,0,22,43,2
2007,0,0,0,0,0,1,0,2,7,0,19,1,0,0,1,0,2,1,0,0,1,0,3,0,0,0,3,39,1,0,3,0,1,1,6,7,0,1,1,0,4,14,5,23,1,13,3,10,9,0,1,7,8,8,6,15,0,0,0,1,20,6,25,23,2,8,20,3,20,8,8,6,2,4,17,77,1,0,24,3,0,0,0,1,4,5,2,8,0,15,10,25,0,0,26,1,1,0,30,1,4,15,8,1,33,5,2,15,0,1,8,0,8,24,2,3,14,22,0,12,50,1
2008,0,0,0,2,0,0,0,0,3,0,20,0,0,0,1,0,3,1,0,0,0,0,4,0,1,2,7,32,5,0,3,1,0,2,6,4,0,3,1,1,1,12,2,27,0,16,2,2,15,2,0,13,6,6,1,14,0,1,1,1,18,6,23,14,2,11,6,4,21,13,0,3,0,0,14,81,0,0,11,0,0,0,2,0,9,0,3,4,1,16,8,31,0,0,37,3,2,1,22,0,3,8,1,0,26,4,3,10,0,0,1,0,11,20,0,1,15,18,0,11,40,4
2009,0,0,0,2,1,0,0,1,0,0,18,0,0,0,0,0,1,0,0,0,0,0,6,0,1,5,7,42,5,1,8,0,1,1,12,3,0,1,1,0,0,13,6,25,0,9,0,9,17,1,0,6,13,8,4,9,0,0,0,2,19,3,35,14,1,17,20,4,12,16,1,3,1,0,11,71,0,1,21,0,0,0,1,1,9,6,4,16,0,10,14,23,0,1,48,1,0,0,23,0,6,11,2,0,38,1,2,7,1,0,2,0,8,21,0,1,11,27,0,21,54,2
2010,0,0,0,0,2,1,0,0,3,2,32,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,5,59,2,0,5,1,2,0,5,3,0,1,0,2,1,12,9,33,0,8,0,8,20,0,0,10,9,2,8,3,0,0,1,4,23,5,19,17,1,26,15,6,23,15,1,14,2,0,18,83,1,0,18,5,0,0,3,1,9,2,4,9,0,12,9,26,0,0,48,1,1,1,26,5,2,8,0,0,48,2,2,12,1,2,5,0,14,19,0,0,11,32,0,17,71,2
2011,0,0,0,0,0,0,0,3,4,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4,42,4,0,3,0,0,1,2,2,0,1,3,0,0,13,1,22,0,10,4,7,22,0,0,10,10,6,3,2,0,0,0,1,16,6,30,13,2,12,15,5,15,8,1,5,4,0,9,68,1,0,16,3,0,0,0,0,6,3,1,7,1,9,7,20,0,0,37,0,1,0,24,1,3,13,0,0,30,3,1,5,1,1,1,0,17,8,0,0,13,25,0,13,58,2
2012,2,0,0,2,0,0,0,0,0,0,21,2,0,0,0,1,3,0,0,1,0,0,0,0,0,1,4,25,3,0,1,0,1,1,10,3,0,0,0,0,0,10,4,42,0,5,2,5,23,3,0,4,6,2,3,4,0,1,0,1,16,3,27,13,1,10,16,6,15,20,2,10,9,0,26,71,1,0,16,1,0,0,1,2,5,1,3,9,0,9,9,24,0,0,42,0,0,0,28,2,3,12,2,0,27,7,2,7,1,1,4,1,10,12,0,0,17,20,0,12,57,1
2013,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2,0,0,0,0,0,1,0,4,3,2,11,1,1,7,1,3,1,11,4,0,0,1,1,3,9,7,30,0,5,3,10,20,0,0,3,9,7,5,7,0,0,0,0,13,7,20,10,2,27,4,3,20,7,8,12,2,0,12,88,2,0,11,1,0,0,1,2,12,3,2,8,0,7,4,32,0,0,46,2,0,2,21,0,3,13,2,0,20,10,5,12,0,1,0,0,11,10,0,0,3,13,0,5,58,1
2014,3,0,0,0,0,1,0,1,0,2,17,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,4,19,2,0,8,4,0,1,7,3,0,0,0,0,1,7,4,26,0,9,4,5,14,0,3,2,8,4,0,2,0,0,0,1,18,3,20,15,2,22,12,6,13,17,12,13,2,0,13,85,0,0,15,0,0,0,2,1,6,2,1,7,0,9,6,33,0,0,49,0,0,0,22,0,4,7,4,0,53,5,2,10,3,1,4,0,13,15,0,0,17,21,0,13,57,2
2015,0,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,9,1,1,1,1,0,1,2,3,0,2,0,4,2,7,2,26,0,5,4,4,11,2,0,5,12,7,1,8,0,0,0,2,19,4,17,5,0,12,4,2,3,16,2,15,2,0,11,63,1,0,20,0,0,1,2,0,3,2,3,4,0,5,10,34,0,0,44,1,2,0,19,0,6,8,2,0,28,2,0,7,2,1,1,0,5,14,0,0,3,8,0,7,56,2
2016,0,0,0,0,2,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,10,3,3,3,0,0,0,3,4,0,3,1,2,1,12,3,21,0,4,3,5,14,0,1,6,8,4,2,7,0,0,0,6,18,4,20,15,2,20,17,2,16,5,2,19,0,0,17,81,1,0,14,2,0,0,0,0,5,5,4,3,0,4,3,16,0,0,45,1,0,0,15,0,2,18,0,2,34,5,3,18,0,0,2,0,10,8,0,0,12,17,0,12,46,1
2017,1,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3,4,10,2,0,3,3,0,0,7,4,0,1,0,1,0,8,4,24,0,7,0,4,15,0,0,5,9,4,1,5,0,1,1,0,12,4,16,13,0,22,12,1,16,13,2,8,5,0,18,85,1,0,17,0,0,0,3,0,5,5,3,5,0,10,7,28,0,0,43,1,1,0,21,0,3,14,0,0,21,2,3,14,1,4,6,0,10,15,0,0,8,15,0,11,53,1
2018,1,0,0,2,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,16,4,0,5,0,0,0,7,2,0,1,0,3,4,9,4,30,0,14,0,4,16,2,0,6,20,5,5,5,0,0,0,0,19,5,21,16,2,15,22,0,8,11,1,5,5,0,8,94,0,1,13,0,1,0,0,0,3,2,0,5,0,7,3,21,0,0,52,1,1,0,11,1,1,11,0,0,31,7,2,11,0,0,2,0,10,12,0,0,14,22,0,8,68,3
2019,0,0,0,0,0,1,0,1,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,4,7,3,1,0,0,1,0,11,4,0,1,2,0,0,5,2,18,0,14,6,3,18,1,1,8,7,1,0,10,0,0,0,0,8,5,18,22,0,18,13,1,8,8,6,8,5,0,2,87,1,0,15,1,0,0,4,0,6,5,3,4,0,6,9,22,0,0,40,1,1,0,21,2,7,14,2,0,33,10,2,11,1,0,2,0,6,8,0,0,13,11,0,6,68,0
2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,0,0,0,2,0,0,0,0,0,0,9,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2,9,1,1,5,0,0,0,6,7,0,1,1,7,2,7,5,28,0,5,0,1,16,0,0,5,7,3,3,8,0,0,0,0,11,8,18,12,2,20,9,3,8,10,2,5,2,0,1,89,0,0,20,2,0,0,1,0,5,6,2,3,0,4,9,19,0,0,44,0,0,0,16,0,10,13,0,0,39,0,1,13,5,1,1,1,8,12,0,0,16,24,0,14,79,3
2022,0,0,0,2,0,0,1,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,7,3,1,2,0,0,0,5,9,0,0,0,0,1,9,5,29,0,0,0,1,21,0,0,6,11,6,3,4,1,0,0,1,11,2,16,10,2,19,14,2,12,6,4,6,6,0,3,88,0,0,11,3,0,0,0,0,6,5,0,2,0,11,1,11,0,0,45,2,0,0,12,1,2,14,2,0,25,5,2,20,3,1,6,0,7,6,0,0,7,18,0,9,32,1
2023,1,0,0,0,1,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,23,8,0,9,0,0,4,9,3,0,0,0,1,1,18,3,33,0,4,3,1,19,0,0,4,12,0,4,11,0,0,0,0,9,5,23,13,1,31,13,4,9,18,0,11,5,0,9,119,1,0,25,1,0,0,0,0,4,3,2,7,0,14,2,15,1,0,43,2,1,0,15,0,3,12,2,0,31,6,2,18,1,1,4,2,11,19,0,0,16,16,0,4,57,7
2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
